Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
2021-02-12 13:50:09.99,2021-02-12 21:50:09.99,372.7599180936813,39.967063,116.459982,15.08192227394379,39.94086260348558,8.772482762469071,4968.511036762388,26.35871562116154,0,220.8327331542969,221.4178466796875,228.7363891601562,10,-249.9120746438832,0
2021-02-12 13:50:10.99,2021-02-12 21:50:10.99,373.7599396705627,39.966887,116.459784,15.09671373410164,39.86658198013902,8.747003356903766,4994.360268304993,26.05141370514149,0,220.5616455078125,221.4178466796875,228.7363891601562,10,-266.2985140892242,0
2021-02-12 13:50:11.99,2021-02-12 21:50:11.99,374.759951710701,39.966720,116.459596,15.09910407091202,39.95943187363446,8.742876503237762,5018.884696881917,25.64957601239939,0,220.5616455078125,221.4178466796875,228.7363891601562,10,-273.7951546302028,0
2021-02-12 13:50:12.99,2021-02-12 21:50:12.99,375.7599705457687,39.966550,116.459410,15.1070859662241,40.1593468496576,8.729077093496974,5043.606123772113,25.27182083993394,0,220.7985076904297,221.4178466796875,228.7363891601562,10,-288.4799570964975,0
2021-02-12 13:50:13.99,2021-02-12 21:50:13.99,376.7599903345108,39.966376,116.459213,15.1124764531935,40.20139377005398,8.719741323386316,5069.248529369672,24.9744601530208,0,220.8436584472656,221.4178466796875,228.7363891601562,10,-309.3493906254912,0
2021-02-12 13:50:14.99,2021-02-12 21:50:14.99,377.7600021362305,39.966208,116.459020,15.0850863841119,40.23732852004468,8.767040668263196,5094.191666112903,24.5964402801054,0,220.8443603515625,221.4178466796875,228.7363891601562,10,-349.1967552501335,0
2021-02-12 13:50:15.99,2021-02-12 21:50:15.99,378.7600170373917,39.966043,116.458840,15.07247757532445,40.21987598948181,8.788700304165609,5118.095726908104,24.10684396382813,0,220.8443603515625,221.4178466796875,228.7363891601562,10,-385.2372234177156,0
2021-02-12 13:50:16.99,2021-02-12 21:50:16.99,379.7600303888321,39.965881,116.458664,15.05343922416736,40.2513180738315,8.82126979631609,5141.593512935976,23.659217195563,0,220.8443603515625,221.4178466796875,228.7363891601562,10,-418.7496549451426,0
2021-02-12 13:50:17.99,2021-02-12 21:50:17.99,380.7600426673889,39.965724,116.458501,15.01802408446501,40.31344076246023,8.881429270873452,5163.853151450026,23.23764711253068,0,220.8443603515625,221.4178466796875,228.7363891601562,10,-461.5837734450897,0
2021-02-12 13:50:18.99,2021-02-12 21:50:18.99,381.7600530385971,39.965572,116.458341,14.99328144688838,40.59587491396815,8.923135365413406,5185.664536600328,22.78820191899111,0,220.8443603515625,221.4178466796875,228.7363891601562,10,-535.7860050733123,0
2021-02-12 13:50:19.99,2021-02-12 21:50:19.99,382.7600642442703,39.965438,116.458170,14.97716833163442,40.29190938360989,8.950154303752862,5206.551222592043,22.37647624742479,0,220.8443603515625,221.4178466796875,228.7363891601562,10,-722.0560708507828,0
2021-02-12 13:50:20.99,2021-02-12 21:50:20.99,383.7600729465485,39.965313,116.457994,14.97536593580496,40.50399417150766,8.953169739473914,5227.039918209172,21.85409934110007,0,220.8443603515625,220.4126434326172,227.7311859130859,10,-1174.248609618647,0
2021-02-12 13:50:21.99,2021-02-12 21:50:21.99,384.760081410408,39.965178,116.457830,14.97095164831267,40.47463511303067,8.960549092493336,5247.484699891847,21.64655550000603,0,220.8443603515625,220.4126434326172,227.7311859130859,10,-2147.606530769203,0
2021-02-12 13:50:22.99,2021-02-12 21:50:22.99,385.7600883245468,39.965041,116.457667,14.96534716819237,40.77667091228068,8.969906210801518,5268.187641852383,21.6734169207331,0,220.8443603515625,220.4126434326172,227.7311859130859,10,-8182.494573334724,0
2021-02-12 13:50:23.99,2021-02-12 21:50:23.99,386.7600944042206,39.964905,116.457504,14.96631725144422,41.10575240105391,8.968287530193381,5288.739505384196,21.69615832680256,0,220.8443603515625,219.4088745117188,226.7274169921875,10,3631.523120354838,0
2021-02-12 13:50:24.99,2021-02-12 21:50:24.99,387.7601007223129,39.964755,116.457351,14.96601133868124,41.18077319953591,8.968798018996939,5309.900096539641,21.76051538044093,0,220.8443603515625,219.4088745117188,226.7274169921875,10,1646.173632129323,0
2021-02-12 13:50:25.99,2021-02-12 21:50:25.99,388.7601050138474,39.964612,116.457191,14.96536646683902,41.24135294090956,8.969874012956312,5330.873529340543,21.81288505913592,0,220.8443603515625,219.4088745117188,226.7274169921875,10,1411.493236261476,0
2021-02-12 13:50:26.99,2021-02-12 21:50:26.99,389.7601109743118,39.964472,116.457029,14.94638414943122,41.43570269364864,9.001468444244534,5351.711288648553,21.77766769806714,0,220.8443603515625,219.4088745117188,226.7274169921875,10,1366.617674599776,0
2021-02-12 13:50:27.99,2021-02-12 21:50:27.99,390.7601147890091,39.964324,116.456866,14.93295837736624,41.47836304549128,9.023723588128478,5373.232503874822,21.81057019065528,0,220.8443603515625,219.4088745117188,226.7274169921875,10,1099.810928813764,0
2021-02-12 13:50:28.99,2021-02-12 21:50:28.99,391.760117650032,39.964180,116.456698,14.93540196820965,41.55798600707203,9.019678560963152,5394.782869996269,21.87632936137941,0,220.8443603515625,219.4088745117188,226.7274169921875,10,883.1980982128232,0
2021-02-12 13:50:29.99,2021-02-12 21:50:29.99,392.7601199150085,39.964041,116.456531,14.92468496650689,41.64177183341235,9.037400729503045,5415.781912839017,21.90682243031482,0,220.8443603515625,219.4088745117188,226.7274169921875,10,711.9480249169842,0
2021-02-12 13:50:30.99,2021-02-12 21:50:30.99,393.7601225376129,39.963898,116.456366,14.91436476178052,41.74130376055837,9.054421960990028,5437.076332799138,21.94274012588101,0,220.8443603515625,219.4088745117188,226.7274169921875,10,686.7801595546574,0
2021-02-12 13:50:31.99,2021-02-12 21:50:31.99,394.7601246833801,39.963752,116.456200,14.9107406070878,42.18004029430449,9.06038894547258,5458.600066206534,21.98418314874143,0,220.8443603515625,219.4088745117188,226.7274169921875,10,566.9230951471986,0
2021-02-12 13:50:32.99,2021-02-12 21:50:32.99,395.7601268291473,39.963599,116.456035,14.90608397382589,42.31000446062535,9.068047963059632,5480.733957989239,22.04973067482453,0,220.8443603515625,219.4088745117188,226.7274169921875,10,446.6272844798462,0
2021-02-12 13:50:33.99,2021-02-12 21:50:33.99,396.7601263523102,39.963449,116.455866,14.91540589337034,42.61588779743761,9.052706795821468,5502.839468394915,22.13239971552612,0,220.8443603515625,219.4088745117188,226.7274169921875,10,344.1958593904882,0
2021-02-12 13:50:34.99,2021-02-12 21:50:34.99,397.7601271867752,39.963292,116.455704,14.91381065028363,42.67772519215941,9.055334625654941,5525.056660557501,22.15239629414631,0,220.302978515625,219.4088745117188,226.7274169921875,10,286.4431758536979,0
2021-02-12 13:50:35.99,2021-02-12 21:50:35.99,398.7601275444031,39.963144,116.455538,14.91828894997372,42.55785232316703,9.047954912586103,5546.784436732772,22.13195282388592,0,220.302978515625,219.4088745117188,226.7274169921875,10,275.9415125047332,0
2021-02-12 13:50:36.99,2021-02-12 21:50:36.99,399.7601270675659,39.963003,116.455388,14.92121783373724,42.65796912554651,9.043123998556062,5567.07621799665,21.89534316893753,0,220.302978515625,219.4088745117188,226.7274169921875,10,257.1302703731232,0
2021-02-12 13:50:37.99,2021-02-12 21:50:37.99,400.7601264715195,39.962857,116.455228,14.93326170619613,43.3709010630846,9.023221603693173,5588.309466499513,21.81492299658359,0,219.8604888916016,219.4088745117188,226.7274169921875,10,223.3253999269361,0
2021-02-12 13:50:38.99,2021-02-12 21:50:38.99,401.7601264715195,39.962710,116.455068,14.9337068699686,43.67270362470299,9.022484824977624,5609.621271220117,21.74626689144608,0,219.8604888916016,219.4088745117188,226.7274169921875,10,191.2078233378147,0
2021-02-12 13:50:39.99,2021-02-12 21:50:39.99,402.7601271867752,39.962564,116.454911,14.93152106436352,43.88502450287342,9.02610170558517,5630.68087905779,21.68096429101845,0,219.8604888916016,219.4088745117188,226.7274169921875,10,173.2608253983576,0
2021-02-12 13:50:40.99,2021-02-12 21:50:40.99,403.7601234912872,39.962429,116.454743,14.93356167052839,44.08647991437465,9.022725149732997,5651.360902021282,21.63218897170475,0,219.8604888916016,219.4088745117188,226.7274169921875,10,164.362097843137,0
2021-02-12 13:50:41.99,2021-02-12 21:50:41.99,404.7601219415665,39.962294,116.454582,14.942441725571,44.31909267511219,9.00801135506687,5671.776723979199,21.55659369353502,0,219.8604888916016,219.4088745117188,226.7274169921875,10,156.2604770804871,0
2021-02-12 13:50:42.99,2021-02-12 21:50:42.99,405.7601214647293,39.962141,116.454420,14.93705102201395,44.62076889909804,9.016947380397145,5693.744095368164,21.66042388753373,0,219.8604888916016,219.4088745117188,226.7274169921875,10,149.429276553384,0
2021-02-12 13:50:43.99,2021-02-12 21:50:43.99,406.7601228952408,39.961982,116.454260,14.93016177092332,44.727264566347,9.028349948310535,5716.066139282761,21.80410989986158,0,220.8213195800781,219.4088745117188,226.7274169921875,10,145.2569494676177,0
2021-02-12 13:50:44.99,2021-02-12 21:50:44.99,407.7601170539856,39.961829,116.454100,14.93779065866993,44.63063581194729,9.015722019497522,5737.908769442727,21.86932252402769,0,220.8213195800781,219.4088745117188,226.7274169921875,10,144.1964425129063,0
2021-02-12 13:50:45.99,2021-02-12 21:50:45.99,408.7601139545441,39.961677,116.453946,14.94601906916872,44.80853592604399,9.002074609729915,5759.347772104709,21.86245570203256,0,220.8213195800781,219.4088745117188,226.7274169921875,10,142.2905717708478,0
2021-02-12 13:50:46.99,2021-02-12 21:50:46.99,409.7601115703583,39.961529,116.453793,14.95420453157197,44.84565647225827,8.988470399518,5780.275934263683,21.80198598764533,0,220.8213195800781,219.4088745117188,226.7274169921875,10,141.0054017032637,0
2021-02-12 13:50:47.99,2021-02-12 21:50:47.99,410.7601087093353,39.961388,116.453635,14.97027493913274,44.86393197346479,8.961679616113996,5801.037477074717,21.75815276360547,0,220.8232116699219,219.4088745117188,226.7274169921875,10,139.0653063593912,0
2021-02-12 13:50:48.99,2021-02-12 21:50:48.99,411.760106086731,39.961249,116.453479,14.97213057543249,45.12043692916632,8.958579090865831,5821.397696243728,21.69350187278613,0,220.8232116699219,219.4088745117188,226.7274169921875,10,139.3997854901709,0
2021-02-12 13:50:49.99,2021-02-12 21:50:49.99,412.7601035833359,39.961102,116.453316,14.97196353202791,45.14780029561371,8.958858258211551,5842.858596930245,21.64856429638862,0,220.8232116699219,219.4088745117188,226.7274169921875,10,136.9050737180079,0
2021-02-12 13:50:50.99,2021-02-12 21:50:50.99,413.76009953022,39.960953,116.453146,14.98134210859141,45.15192977152765,8.943166213396948,5864.985958096363,21.76020682339722,0,220.8232116699219,219.4088745117188,226.7274169921875,10,136.3024016925781,0
2021-02-12 13:50:51.99,2021-02-12 21:50:51.99,414.7600963115692,39.960806,116.452975,14.98671226535274,44.95881829690188,8.934164133852956,5886.895892430358,21.76912412466006,0,220.8232116699219,219.4088745117188,226.7274169921875,10,137.009412207228,0
2021-02-12 13:50:52.99,2021-02-12 21:50:52.99,415.7600923776627,39.960669,116.452814,14.98214197041041,44.73416963405907,8.941826171066278,5907.372901577413,21.65691824823216,0,220.8232116699219,219.4088745117188,226.7274169921875,10,146.3610616598295,0
2021-02-12 13:50:53.99,2021-02-12 21:50:53.99,416.7600893974304,39.960513,116.452651,14.99189844819867,44.68396633211523,8.925458767704729,5929.652820748118,21.77235322624065,0,220.5480041503906,219.4088745117188,226.7274169921875,10,159.8161307212703,0
2021-02-12 13:50:54.99,2021-02-12 21:50:54.99,417.7602603435516,39.960367,116.452484,14.99349584894596,44.3451815797016,8.922775102104687,5951.265759499814,21.80105334352104,0,220.5480041503906,219.4088745117188,226.7274169921875,10,179.6562752228121,0
2021-02-12 13:50:55.99,2021-02-12 21:50:55.99,418.7601065635681,39.960219,116.452322,14.98529387759617,44.17987740039825,8.93654299475908,5972.727922852215,21.7956046893794,0,220.5480041503906,219.4088745117188,226.7274169921875,10,198.7169139971186,0
2021-02-12 13:50:56.99,2021-02-12 21:50:56.99,419.7600787878036,39.960066,116.452166,14.98627332195359,43.76878671254963,8.93490040318307,5994.371558405322,21.75523483565013,0,220.4582672119141,219.4088745117188,226.7274169921875,10,228.3313214553366,0
2021-02-12 13:50:57.99,2021-02-12 21:50:57.99,420.760076880455,39.959916,116.452014,14.98247834468819,43.36767873447388,8.941262547652221,6015.492840604333,21.65527118049562,0,220.2104797363281,219.4088745117188,226.7274169921875,10,268.8198281770411,0
2021-02-12 13:50:58.99,2021-02-12 21:50:58.99,421.7600698471069,39.959763,116.451844,14.98340640360941,43.0742477979511,8.939707256917048,6037.890832042822,21.77489003598042,0,219.69808441308,219.4088745117188,226.7274169921875,10,335.8857961458415,0
2021-02-12 13:50:59.99,2021-02-12 21:50:59.99,422.7600656747818,39.959593,116.451685,14.98200035316371,42.58931907080114,8.942063448270847,6061.191547530373,21.87530654172508,0,220.2104797363281,219.4088745117188,226.7274169921875,10,444.3702824879392,0
2021-02-12 13:51:00.99,2021-02-12 21:51:00.99,423.7600622177124,39.959437,116.451528,14.9850585037451,42.34970377199352,8.936937670949467,6083.088285095013,21.91321326108286,0,220.2104797363281,219.4088745117188,226.7274169921875,10,630.2265007636699,0
2021-02-12 13:51:01.99,2021-02-12 21:51:01.99,424.7600574493408,39.959288,116.451371,14.98526334475553,41.98323294986039,8.936594193730919,6104.450679321295,21.8435432934788,0,220.2104797363281,219.4088745117188,226.7274169921875,10,1424.202859933552,0
2021-02-12 13:51:02.99,2021-02-12 21:51:02.99,425.7600536346436,39.959133,116.451214,14.99247902226932,41.81728617660701,8.924483517936112,6126.311911094329,21.81937788323967,0,220.2104797363281,219.4088745117188,226.7274169921875,10,-23850.22864406177,0
2021-02-12 13:51:03.99,2021-02-12 21:51:03.99,426.7600493431091,39.958974,116.451056,14.98872026281088,41.61049930937588,8.930794935407564,6148.49553561,21.82942475520134,0,220.2104797363281,219.4088745117188,226.7274169921875,10,-1141.700621049941,0
2021-02-12 13:51:04.99,2021-02-12 21:51:04.99,427.7600442171097,39.958832,116.450893,14.99352891182436,41.44774425495416,8.922719544252525,6169.625583201896,21.74234141971895,0,220.7124328613281,219.4088745117188,226.7274169921875,10,-708.1290948811719,0
2021-02-12 13:51:05.99,2021-02-12 21:51:05.99,428.7600407600403,39.958690,116.450732,14.98969499277408,41.30592843517661,8.929158824811134,6190.525671537409,21.679175222025,0,220.5206146240234,219.4088745117188,226.7274169921875,10,-553.2540770788239,0
2021-02-12 13:51:06.99,2021-02-12 21:51:06.99,429.7600353956223,39.958550,116.450570,14.98546536173767,41.19021109584719,8.936255434311372,6211.350855904466,21.63067741751445,0,220.7355804443359,219.4088745117188,226.7274169921875,10,-488.8941404867778,0
2021-02-12 13:51:07.99,2021-02-12 21:51:07.99,430.7600312232971,39.958415,116.450406,14.98600411328785,41.28864204604179,8.935351924329483,6231.911068583121,21.5815310715767,0,220.7355804443359,219.4088745117188,226.7274169921875,10,-401.7043909312097,0
2021-02-12 13:51:08.99,2021-02-12 21:51:08.99,431.7600268125534,39.958274,116.450236,14.97165276760814,41.30588363669813,8.959377584479322,6253.254638051806,21.62232025749254,0,220.34716796875,219.4088745117188,226.7274169921875,10,-326.0305835139214,0
2021-02-12 13:51:09.99,2021-02-12 21:51:09.99,432.760023355484,39.958136,116.450076,14.96828788940305,41.42942552082241,8.964998101229515,6273.80562252874,21.60058771757765,0,220.34716796875,219.4088745117188,226.7274169921875,10,-279.1666489422348,0
2021-02-12 13:51:10.99,2021-02-12 21:51:10.99,433.7600175142288,39.958010,116.449910,14.96375112182892,41.57393864169717,8.972568509577551,6293.734929150468,21.53033486220663,0,220.8383483886719,219.4088745117188,226.7274169921875,10,-262.4842807336316,0
2021-02-12 13:51:11.99,2021-02-12 21:51:11.99,434.7600129842758,39.957874,116.449747,14.96439444654231,41.71652253624052,8.971495535494219,6314.32280161589,21.55652605724913,0,220.3447265625,219.4088745117188,226.7274169921875,10,-254.3788473730445,0
2021-02-12 13:51:12.99,2021-02-12 21:51:12.99,435.7600088119507,39.957733,116.449585,14.96998349782615,41.8202281659469,8.962166443997333,6335.222241648769,21.58681957590509,0,220.3447265625,219.4088745117188,226.7274169921875,10,-242.8908775296012,0
2021-02-12 13:51:13.99,2021-02-12 21:51:13.99,436.7600033283234,39.957586,116.449421,14.97290348929367,41.967738205567,8.957287223004315,6356.762126379889,21.68913175561505,0,220.3447265625,219.4088745117188,226.7274169921875,10,-235.2557694973786,0
2021-02-12 13:51:14.99,2021-02-12 21:51:14.99,437.759997844696,39.957445,116.449263,14.97811019100575,41.66998467221856,8.948578010007441,6377.445861761141,21.73602894849709,0,220.3447265625,219.4088745117188,226.7274169921875,10,-224.9624528822932,0
2021-02-12 13:51:15.99,2021-02-12 21:51:15.99,438.7599931955338,39.957304,116.449100,14.9777477505416,41.3329983074218,8.949184634157735,6398.40680101484,21.71182048889508,0,220.3447265625,219.4088745117188,226.7274169921875,10,-208.2953429215206,0
2021-02-12 13:51:16.99,2021-02-12 21:51:16.99,439.7599886655807,39.957166,116.448938,14.98335392421313,40.87560902535915,8.939795214481483,6419.037626106129,21.66791344301105,0,220.3447265625,220.4111022949219,227.7296447753906,10,-183.980733170922,0
2021-02-12 13:51:17.99,2021-02-12 21:51:17.99,440.7599840164185,39.957028,116.448776,14.98733874923061,40.16878709942102,8.933113147772708,6439.74798402007,21.63737701221912,0,220.4893493652344,220.4111022949219,227.7296447753906,10,-157.6839834090395,0
2021-02-12 13:51:18.99,2021-02-12 21:51:18.99,441.759979724884,39.956883,116.448607,15.0026552460183,39.72801077179611,8.907365989124873,6461.427065076853,21.70973677332699,0,220.4893493652344,220.4111022949219,227.7296447753906,10,-136.4639036157376,0
2021-02-12 13:51:19.99,2021-02-12 21:51:19.99,442.7599747180939,39.956745,116.448444,15.00957542220357,39.34269723948091,8.895700025308944,6482.143964274528,21.55722698982531,0,220.2238922119141,220.4111022949219,227.7296447753906,10,-120.5671913370596,0
2021-02-12 13:51:20.99,2021-02-12 21:51:20.99,443.7599691152573,39.956602,116.448290,15.02502168691323,39.82059003505856,8.869586044618197,6502.773037948089,21.34772885939535,0,220.2238922119141,220.4111022949219,227.7296447753906,10,-115.6544585217584,0
2021-02-12 13:51:21.99,2021-02-12 21:51:21.99,444.7599643468857,39.956458,116.448134,15.03941034980745,40.33292002696544,8.845166455483108,6523.632676903984,21.27666587544078,0,220.2238922119141,220.4111022949219,227.7296447753906,10,-121.078501220922,0
2021-02-12 13:51:22.99,2021-02-12 21:51:22.99,445.7599594593048,39.956315,116.447973,15.07170462883135,40.74617714155465,8.790025760847495,6544.613645315163,21.3087607038217,0,220.2238922119141,220.4111022949219,227.7296447753906,10,-136.9635141372594,0
2021-02-12 13:51:23.99,2021-02-12 21:51:23.99,446.7599545717239,39.956171,116.447807,15.11006578353507,40.91081212740391,8.723918002385265,6566.008784689992,21.39047647957303,0,220.2238922119141,219.4110412597656,226.7295837402344,10,-153.9790983355701,0
2021-02-12 13:51:24.99,2021-02-12 21:51:24.99,447.7599487304688,39.956029,116.447642,15.1601775342321,41.02376372832805,8.636541577834459,6587.175137865413,21.37612553129365,0,220.4387817382812,219.4110412597656,226.7295837402344,10,-171.9828607879802,0
2021-02-12 13:51:25.99,2021-02-12 21:51:25.99,448.7599444389343,39.955867,116.447479,14.59783141427118,41.55660428572446,9.556367055299649,6609.975429045791,21.44597256354809,0,220.4162750244141,219.4110412597656,226.7295837402344,10,-196.5468048828537,0
2021-02-12 13:51:26.99,2021-02-12 21:51:26.99,449.7599395513535,39.955718,116.447316,14.51174368938419,42.13310128822923,9.686595293947043,6631.563904454131,21.44839917640316,0,220.4162750244141,219.4110412597656,226.7295837402344,10,-251.9473515353461,0
2021-02-12 13:51:27.99,2021-02-12 21:51:27.99,450.7599345445633,39.955572,116.447156,14.48817805795776,42.49421125277877,9.721806923407298,6652.82818547985,21.55892389830035,0,220.2228851318359,219.4110412597656,226.7295837402344,10,-372.2008772448767,0
2021-02-12 13:51:28.99,2021-02-12 21:51:28.99,451.7599288225174,39.955425,116.446995,14.48411069360961,42.63558172713965,9.727865681143147,6674.167099077773,21.61346737944105,0,220.2228851318359,219.4110412597656,226.7295837402344,10,-646.9584827378792,0
2021-02-12 13:51:29.99,2021-02-12 21:51:29.99,452.7599244117737,39.955272,116.446825,14.48845327421422,42.76340725738555,9.721396762606192,6696.601760006049,21.79184582416733,0,220.2228851318359,219.4110412597656,226.7295837402344,10,-1673.521355194261,0
2021-02-12 13:51:30.99,2021-02-12 21:51:30.99,453.7599198818207,39.955125,116.446666,14.49401019170771,42.89088174980134,9.713109793355153,6717.77600673629,21.83938350343719,0,220.5410461425781,219.4110412597656,226.7295837402344,10,6877.746499148018,0
2021-02-12 13:51:31.99,2021-02-12 21:51:31.99,454.7599152326584,39.954980,116.446510,14.49309826462321,43.03734438307583,9.714470442956456,6738.741901218448,21.69438636804937,0,220.5410461425781,219.4110412597656,226.7295837402344,10,1074.502210755001,0
2021-02-12 13:51:32.99,2021-02-12 21:51:32.99,455.7599124908447,39.954840,116.446353,14.50337063457887,43.36058747116476,9.699127462361462,6759.2719970796,21.57984367337014,0,220.3687744140625,219.4110412597656,226.7295837402344,10,604.4828426916912,0
2021-02-12 13:51:33.99,2021-02-12 21:51:33.99,456.759904384613,39.954697,116.446194,14.51183717443392,43.30811038613319,9.686455240066746,6780.244137789726,21.49977108059969,0,220.3687744140625,219.4110412597656,226.7295837402344,10,440.883147206777,0
2021-02-12 13:51:34.99,2021-02-12 21:51:34.99,457.7598989009857,39.954558,116.446043,14.52286374942832,43.45654957648367,9.669915294905101,6800.345165389393,21.31901497658696,0,220.3687744140625,219.4110412597656,226.7295837402344,10,360.1169250145023,0
2021-02-12 13:51:35.99,2021-02-12 21:51:35.99,458.759893655777,39.954416,116.445890,14.53517681642335,43.57688406296074,9.65139721545062,6820.898127686934,21.24033077363213,0,220.3687744140625,219.4110412597656,226.7295837402344,10,316.1027648134145,0
2021-02-12 13:51:36.99,2021-02-12 21:51:36.99,459.7598882913589,39.954265,116.445722,14.55022853470368,43.77963807526976,9.628690611032928,6842.903707158692,21.37760828714526,0,220.3687744140625,219.4110412597656,226.7295837402344,10,275.5777779200687,0
2021-02-12 13:51:37.99,2021-02-12 21:51:37.99,460.7598836421967,39.954119,116.445568,14.57865986829468,43.91822850331664,9.585588648574126,6863.868524516903,21.34956308266023,0,220.3903198242188,219.4110412597656,226.7295837402344,10,252.8970848486023,0
2021-02-12 13:51:38.99,2021-02-12 21:51:38.99,461.7598783969879,39.953979,116.445405,14.61630445879079,44.11730898730457,9.528088856797645,6884.756075435466,21.36670416777185,0,220.3903198242188,219.4110412597656,226.7295837402344,10,235.7056955516881,0
2021-02-12 13:51:39.99,2021-02-12 21:51:39.99,462.7598783969879,39.953828,116.445247,14.6421792828138,44.31842861045152,9.488277986285883,6906.221815937863,21.45030565854248,0,219.9258117675781,219.4110412597656,226.7295837402344,10,227.5565156498261,0
2021-02-12 13:51:40.99,2021-02-12 21:51:40.99,463.7598737478256,39.953672,116.445093,14.67639532766525,44.42227648198605,9.435266476426868,6928.121853440365,21.50924789762652,0,219.9279022216797,219.4110412597656,226.7295837402344,10,222.4206716817004,0
2021-02-12 13:51:41.99,2021-02-12 21:51:41.99,464.7598645687103,39.953514,116.444940,14.7122987142387,44.52110461052507,9.379184390879054,6949.973993069803,21.6060861059343,0,219.9279022216797,219.4110412597656,226.7295837402344,10,223.0394174695991,0
2021-02-12 13:51:42.99,2021-02-12 21:51:42.99,465.7598583698273,39.953357,116.444776,14.73770715690838,44.5366595396772,9.339208802265347,6972.322324628228,21.75278810987592,0,219.9279022216797,219.4110412597656,226.7295837402344,10,228.1557673961542,0
2021-02-12 13:51:43.99,2021-02-12 21:51:43.99,466.7598532438278,39.953211,116.444607,14.75638824868577,44.22296566981822,9.309663750595266,6994.129360900144,21.8471551906636,0,219.9279022216797,219.4110412597656,226.7295837402344,10,245.6613347265354,0
2021-02-12 13:51:44.99,2021-02-12 21:51:44.99,467.7598487138748,39.953054,116.444456,14.77354980868599,44.22619249019772,9.282405902855846,7015.755878440991,21.90430600743706,0,219.9279022216797,219.4110412597656,226.7295837402344,10,254.1395868191566,0
2021-02-12 13:51:45.99,2021-02-12 21:51:45.99,468.759846329689,39.952906,116.444298,14.8153955828259,44.7283202400431,9.215469983646072,7037.144683957553,21.88698025642153,0,219.9279022216797,219.4110412597656,226.7295837402344,10,233.2714851478272,0
2021-02-12 13:51:46.99,2021-02-12 21:51:46.99,469.7598376274109,39.952757,116.444128,14.85119393101968,44.92973355762661,9.15766739504898,7059.087163832298,21.9707277860939,0,219.9279022216797,219.4110412597656,226.7295837402344,10,191.7248381270565,0
2021-02-12 13:51:47.99,2021-02-12 21:51:47.99,470.7598320245743,39.952620,116.443959,14.89296689332711,44.84631746355444,9.089574820054093,7080.101471750004,22.0145206497091,0,219.9279022216797,219.4110412597656,226.7295837402344,10,158.2629262881291,0
2021-02-12 13:51:48.99,2021-02-12 21:51:48.99,471.7598267793655,39.952472,116.443793,14.92772658668147,44.90346592199057,9.032375780954972,7101.799710932604,22.01948415410006,0,219.9279022216797,219.4110412597656,226.7295837402344,10,138.0087530759143,0
2021-02-12 13:51:49.99,2021-02-12 21:51:49.99,472.7598221302032,39.952323,116.443639,14.93442529306163,44.93370264954865,9.021295608783701,7123.012742660323,21.9497000326075,0,219.9279022216797,219.4110412597656,226.7295837402344,10,124.3702565056907,0
2021-02-12 13:51:50.99,2021-02-12 21:51:50.99,473.7598167657852,39.952181,116.443472,14.93353619280471,44.87677842564881,9.022767317918087,7144.325395055279,21.91129366265215,0,220.2425994873047,219.4110412597656,226.7295837402344,10,121.5241212284151,0
2021-02-12 13:51:51.99,2021-02-12 21:51:51.99,474.7598110437393,39.952027,116.443304,14.95414765276139,44.56018414162099,8.988565028663352,7166.648450605518,21.98374684012923,0,220.2425994873047,219.4110412597656,226.7295837402344,10,129.5657011103007,0
2021-02-12 13:51:52.99,2021-02-12 21:51:52.99,475.7598053216934,39.951875,116.443152,14.96098909618823,44.35839868150651,8.977173194209628,7187.945839700071,21.98336516347693,0,220.4085998535156,219.4110412597656,226.7295837402344,10,149.5193985296198,0
2021-02-12 13:51:53.99,2021-02-12 21:51:53.99,476.7598006725311,39.951722,116.442991,14.96231681512283,44.44737139716744,8.974960101247897,7209.861957284239,21.99491510884167,0,219.0358567077049,219.4110412597656,226.7295837402344,10,169.6288623211248,0
2021-02-12 13:51:54.99,2021-02-12 21:51:54.99,477.7597960233688,39.951533,116.442841,14.92245593950304,44.46912643220276,9.041080799809802,7234.462143419913,22.07704654793079,0,218.4553018468326,219.4110412597656,226.7295837402344,10,183.1151165780896,0
2021-02-12 13:51:55.99,2021-02-12 21:51:55.99,478.7597912549973,39.951366,116.442684,14.89397129578738,44.35701055731624,9.087928935426403,7257.407567152451,22.11494464552556,0,218.5414795164079,219.4110412597656,226.7295837402344,10,198.3549675187292,0
2021-02-12 13:51:56.99,2021-02-12 21:51:56.99,479.7597857713699,39.951213,116.442520,14.87678094906601,44.27195366565138,9.116042007834622,7279.372471221522,22.02841916910703,0,219.118200075594,219.4110412597656,226.7295837402344,10,231.5548383420862,0
2021-02-12 13:51:57.99,2021-02-12 21:51:57.99,480.7597801685333,39.951075,116.442331,14.85523420191743,44.45900050085038,9.151111959826604,7301.75311441622,21.9971165473798,0,220.2261962890625,219.4110412597656,226.7295837402344,10,281.7005745971408,0
